name,zip,lat,lng,mapsurl
Denderbelle,9280,51.0009562,4.0907494,"http://maps.google.com/maps?q=51.0009562,4.09074940000005"
Overmere,9290,51.0465707,3.9466434,"http://maps.google.com/maps?q=51.0465707,3.946643399999971"
Aalst,9300,50.937793,4.0409133,"http://maps.google.com/maps?q=50.937793,4.0409133000000566"
Gijzegem,9308,50.9837657,4.051058,"http://maps.google.com/maps?q=50.9837657,4.051058000000012"
Baardegem,9310,50.9549555,4.141577,"http://maps.google.com/maps?q=50.9549555,4.141576999999984"
Nieuwerkerken (Aalst),9320,50.9234243,4.0046831,"http://maps.google.com/maps?q=50.9234243,4.004683099999966"
Impe,9340,50.9604418,3.9498849,"http://maps.google.com/maps?q=50.9604418,3.949884900000029"
Appelterre-Eichem,9400,50.8187951,3.9669736,"http://maps.google.com/maps?q=50.8187951,3.9669735999999602"
Pollare,9401,50.8172312,4.0068855,"http://maps.google.com/maps?q=50.81723119999999,4.006885499999953"
Meerbeke,9402,50.8238384,4.0407347,"http://maps.google.com/maps?q=50.8238384,4.04073470000003"
Neigem,9403,50.8033904,4.0618153,"http://maps.google.com/maps?q=50.8033904,4.061815300000035"
Aspelare,9404,50.8433311,3.957471,"http://maps.google.com/maps?q=50.8433311,3.9574709999999413"
Outer,9406,50.8416281,3.9993364,"http://maps.google.com/maps?q=50.8416281,3.9993363999999474"
Aaigem,9420,50.889158,3.9372245,"http://maps.google.com/maps?q=50.88915799999999,3.9372244999999566"
Denderhoutem,9450,50.8709652,4.0184815,"http://maps.google.com/maps?q=50.8709652,4.018481500000007"
Kerksken,9451,50.8902903,3.9920928,"http://maps.google.com/maps?q=50.8902903,3.992092800000023"
Denderleeuw,9470,50.884149,4.0707683,"http://maps.google.com/maps?q=50.884149,4.070768300000054"
Iddergem,9472,50.8745041,4.0487529,"http://maps.google.com/maps?q=50.8745041,4.048752899999954"
Welle,9473,50.8990369,4.055587,"http://maps.google.com/maps?q=50.8990369,4.05558700000006"
Goeferdinge,9500,50.7673697,3.8414944,"http://maps.google.com/maps?q=50.7673697,3.8414943999999878"
Grimminge,9506,50.7938805,3.9441263,"http://maps.google.com/maps?q=50.7938805,3.9441262999999935"
Bavegem,9520,50.9442706,3.8657862,"http://maps.google.com/maps?q=50.9442706,3.8657862000000023"
Letterhoutem,9521,50.9263891,3.8820403,"http://maps.google.com/maps?q=50.92638909999999,3.8820402999999715"
Hillegem,9550,50.8955518,3.8541872,"http://maps.google.com/maps?q=50.8955518,3.8541872000000694"
Ressegem,9551,50.8920412,3.9096039,"http://maps.google.com/maps?q=50.89204119999999,3.909603899999979"
Borsbeke,9552,50.9048954,3.8932,"http://maps.google.com/maps?q=50.9048954,3.893199999999979"
Deftinge,9570,50.7873351,3.8396638,"http://maps.google.com/maps?q=50.7873351,3.8396638000000394"
Hemelveerdegem,9571,50.8069634,3.8569442,"http://maps.google.com/maps?q=50.8069634,3.8569442000000436"
Sint-Martens-Lierde,9572,50.8046682,3.8227044,"http://maps.google.com/maps?q=50.80466819999999,3.8227044000000205"
Renaix,9600,50.7497709,3.6040642,"http://maps.google.com/maps?q=50.7497709,3.604064200000039"
Elene,9620,50.890414,3.8102911,"http://maps.google.com/maps?q=50.890414,3.810291099999972"
Beerlegem,9630,50.9058963,3.7167363,"http://maps.google.com/maps?q=50.90589629999999,3.7167362999999796"
Nederzwalm-Hermelgem,9636,50.8875058,3.6863847,"http://maps.google.com/maps?q=50.8875058,3.6863846999999623"
Elst,9660,50.8312919,3.7386165,"http://maps.google.com/maps?q=50.8312919,3.7386165000000346"
Parike,9661,50.7848195,3.7979447,"http://maps.google.com/maps?q=50.7848195,3.7979447000000164"
Sint-Kornelis-Horebeke,9667,50.834426,3.6983276,"http://maps.google.com/maps?q=50.834426,3.6983275999999705"
Etikhove,9680,50.812527,3.6266634,"http://maps.google.com/maps?q=50.812527,3.626663399999984"
Nukerke,9681,50.79703,3.5947056,"http://maps.google.com/maps?q=50.79703,3.5947055999999975"
Schorisse,9688,50.8044682,3.6769838,"http://maps.google.com/maps?q=50.8044682,3.6769838000000163"
Berchem (O.-Vl.),9690,50.7901621,3.5095443,"http://maps.google.com/maps?q=50.7901621,3.509544300000016"
Bevere,9700,50.8523695,3.5875451,"http://maps.google.com/maps?q=50.85236949999999,3.587545099999943"
Huise,9750,50.8993266,3.5896534,"http://maps.google.com/maps?q=50.89932659999999,3.5896533999999747"
Kruishoutem,9770,50.9275809,3.5373587,"http://maps.google.com/maps?q=50.9275809,3.537358700000027"
Nokere,9771,50.8850943,3.5105895,"http://maps.google.com/maps?q=50.8850943,3.5105895000000373"
Wannegem-Lede,9772,50.889802,3.5515066,"http://maps.google.com/maps?q=50.889802,3.551506600000039"
Elsegem,9790,50.8245725,3.5353615,"http://maps.google.com/maps?q=50.8245725,3.535361500000022"
Astene,9800,50.9837892,3.5604333,"http://maps.google.com/maps?q=50.9837892,3.5604332999999997"
Eke,9810,50.9580565,3.6374551,"http://maps.google.com/maps?q=50.9580565,3.637455100000011"
Bottelare,9820,50.9631988,3.7537909,"http://maps.google.com/maps?q=50.9631988,3.7537909000000127"
Sint-Martens-Latem,9830,51.0135066,3.6287716,"http://maps.google.com/maps?q=51.0135066,3.6287715999999364"
Deurle,9831,51.0092272,3.6043494,"http://maps.google.com/maps?q=51.0092272,3.6043494000000464"
Zevergem,9840,50.9791445,3.6961517,"http://maps.google.com/maps?q=50.9791445,3.696151699999973"
Hansbeke,9850,51.0747168,3.5356476,"http://maps.google.com/maps?q=51.0747168,3.5356475999999475"
Balegem,9860,50.9204927,3.7934984,"http://maps.google.com/maps?q=50.9204927,3.793498399999976"
Machelen (O.-Vl.),9870,50.8762831,4.4219707,"http://maps.google.com/maps?q=50.87628309999999,4.421970699999974"
Lotenhulle,9880,51.0483873,3.4655772,"http://maps.google.com/maps?q=51.04838729999999,3.4655771999999843"
Bellem,9881,51.0884355,3.4906454,"http://maps.google.com/maps?q=51.0884355,3.4906453999999485"
Asper,9890,50.9160245,3.6510321,"http://maps.google.com/maps?q=50.9160245,3.651032100000066"
Eeklo,9900,51.187908,3.561291,"http://maps.google.com/maps?q=51.187908,3.561290999999983"
Ursel,9910,51.1294092,3.4856153,"http://maps.google.com/maps?q=51.1294092,3.485615300000063"
Lovendegem,9920,51.1075935,3.6285575,"http://maps.google.com/maps?q=51.1075935,3.6285574999999426"
Vinderhoute,9921,51.0869089,3.6407214,"http://maps.google.com/maps?q=51.0869089,3.6407213999999612"
Zomergem,9930,51.1148946,3.5611179,"http://maps.google.com/maps?q=51.1148946,3.5611178999999993"
Oostwinkel,9931,51.1508463,3.5252604,"http://maps.google.com/maps?q=51.1508463,3.525260399999979"
Ronsele,9932,51.1309736,3.5516605,"http://maps.google.com/maps?q=51.1309736,3.5516605000000254"
Ertvelde,9940,51.1787632,3.7466865,"http://maps.google.com/maps?q=51.1787632,3.74668650000001"
Waarschoot,9950,51.150958,3.603095,"http://maps.google.com/maps?q=51.150958,3.6030949999999393"
Assenede,9960,51.2269806,3.7510157,"http://maps.google.com/maps?q=51.2269806,3.751015700000039"
Boekhoute,9961,51.2581738,3.7181501,"http://maps.google.com/maps?q=51.25817379999999,3.7181501000000026"
Bassevelde,9968,51.2300624,3.6777432,"http://maps.google.com/maps?q=51.23006239999999,3.677743200000009"
Kaprijke,9970,51.223075,3.6186057,"http://maps.google.com/maps?q=51.22307499999999,3.618605699999989"
Lembeke,9971,51.1945809,3.6330207,"http://maps.google.com/maps?q=51.1945809,3.6330206999999746"
Sint-Laureins,9980,51.2361689,3.5329424,"http://maps.google.com/maps?q=51.2361689,3.5329424000000245"
Sint-Margriete,9981,51.2803944,3.5469357,"http://maps.google.com/maps?q=51.2803944,3.546935699999949"
Sint-Jan-in-Eremo,9982,51.2737009,3.5768505,"http://maps.google.com/maps?q=51.27370089999999,3.5768504999999777"
Waterland-Oudeman,9988,51.2888925,3.5902999,"http://maps.google.com/maps?q=51.2888925,3.590299899999991"
Maldegem,9990,51.209082,3.4486611,"http://maps.google.com/maps?q=51.209082,3.448661099999981"
Adegem,9991,51.2045152,3.4900074,"http://maps.google.com/maps?q=51.2045152,3.4900073999999677"
Middelburg,9992,51.2547106,3.4150935,"http://maps.google.com/maps?q=51.2547106,3.4150935000000118"
